,,,,,,,,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PNPL 42 PRF 1000 ML 008700050509,61,64,33,30,70,194,131,66,178,140,204,136,78,202,585,,,16,,16,32,,"1,177","1,389",,,,,,,,,4,4,2,2,5,12,9,4,18,12,16,10,6,16,137,,,1,,1,2,,147,174,,,,,,,,,138.47,145.2,148.56,135.63,125.05,145.35,131.09,148.56,89.09,104.85,115.01,122.48,117.45,113.63,38.41,,,144.05,,144.05,144.05,,72.01,72.01,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,,,,,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PNPL 42 PRF 1750 ML 008200074461,219,,75,130,453,25,247,73,44,,27,99,54,187,76,75,46,71,98,96,70,46,,,,,134,69,24,23,36,159,8,,3,8,18,1,10,3,2,,1,4,2,7,3,3,2,3,4,4,3,2,,,,,5,3,1,1,2,6,133.05,,128.59,83.6,128.13,128.81,133.13,125.7,114.19,,139.12,127.84,138.77,132.94,129.88,128.59,118.2,121.73,125.91,123.34,120.02,118.2,,,,,151.31,118.3,123.66,118.51,92.49,132.28,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PNPL 42 PRF 750 ML 008700050506,"50,512","44,374","65,008","52,771","66,286","91,485","81,750","58,782","58,760","37,689","39,875","51,970","44,968","35,933","47,708","39,050","45,791","68,064","71,896","47,594","46,895","33,462","30,047","49,444","37,132","31,095","51,917","49,584","59,263","79,451","74,557","49,621","4,272","3,601","5,316","4,570","5,903","8,130","7,138","5,134","5,233","3,050","3,194","4,573","4,071","3,020","3,816","3,380","4,340","6,129","6,341","4,242","4,194","3,026","2,721","4,500","3,415","2,813","4,663","4,510","5,267","6,989","6,625","4,407",141.95,147.95,146.81,138.63,134.81,135.09,137.49,137.45,134.79,148.34,149.86,136.42,132.61,142.83,150.09,138.7,126.66,133.32,136.12,134.7,134.24,132.74,132.55,131.91,130.52,132.72,133.66,131.99,135.07,136.47,135.1,135.16,2.7,2.6,2.9,2.9,3.3,3.4,3.5,2.9,2.6,2.2,2.3,2.4,2.5,2.2,2.2,2.3,2.6,2.8,3.1,2.5,2.2,2.1,1.9,2.3,2.1,1.9,2.2,2.5,2.6,2.7,2.9,2.4
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PNPL 42 PRF PLST 50 ML 008700000429,124,90,237,119,144,130,125,108,129,88,97,210,106,68,158,101,31,8,,1,,,,,,,,,,,,,125,90,240,120,145,131,126,109,130,89,98,212,107,68,160,102,31,8,,1,,,,,,,,,,,,,176.79,176.91,176.74,176.83,176.79,176.69,176.69,176.9,176.79,176.93,176.72,176.72,176.78,176.7,176.81,176.78,176.38,176,,165,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PSN FRT 42 PRF 1000 ML 008700050695,127,268,231,141,104,77,124,209,186,57,95,118,115,118,136,12,77,61,26,26,15,63,109,38,26,15,34,53,17,17,17,34,10,20,20,9,7,6,8,14,15,4,7,8,11,11,12,1,5,4,2,2,1,4,7,2,2,1,2,3,1,1,1,2,114.46,120.69,104.06,140.81,134.1,115.25,139.89,134.64,111.33,128.06,121.89,133.24,94.51,96.88,102.31,108.02,139.12,138.42,116.58,119.28,139.55,141.8,139.88,171.08,118.83,139.55,153.21,158.66,153.06,153.06,153.06,153.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM NTRL PSN FRT 42 PRF 50 ML 008700000353,148,127,177,157,164,235,196,219,262,140,147,305,222,99,201,340,420,483,452,504,680,446,453,685,251,517,283,242,323,336,38,137,149,128,179,159,166,237,198,221,265,141,148,308,224,100,203,336,408,469,438,543,691,441,425,633,231,467,261,213,282,293,34,110,176.87,176.74,176.86,176.87,176.71,176.81,176.75,176.73,176.79,176.7,176.74,176.83,176.78,176.93,176.76,180.83,183.76,183.93,184.19,165.6,175.81,180.45,190.33,193.32,194.24,197.82,193,202.49,204.67,204.56,202.26,221.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM ORNG 42 PRF 1000 ML 008200000236,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM ORNG 42 PRF 750 ML 008200000235,"4,480","3,075","5,599","4,594","2,421","2,212","1,561",649,554,569,797,449,248,72,212,98,329,493,120,46,186,84,173,125,20,205,153,15,45,57,176,142,353,240,504,565,286,173,124,50,49,34,71,53,17,12,23,7,28,39,9,3,11,7,14,9,2,16,11,1,3,4,10,11,152.53,153.53,133.34,97.55,101.63,153.22,151.29,154.98,136.79,201.48,134.95,101.56,175.01,72.29,110.53,167.77,143.39,149.82,159.88,183.84,201.94,143.95,146.2,159.84,119.7,153.72,168.03,180.6,179.84,171.05,211.28,154.74,0.3,0.2,0.3,0.3,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM ORNG 42 PRF PLST 1750 ML 008200000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM PNPL 42 PRF PLST 50 ML 008800403535,,,,,,,,,,,,,,,,,,,,,,,,98,38,37,58,49,267,831,680,587,,,,,,,,,,,,,,,,,,,,,,,,99,38,40,59,49,332,"1,074",894,807,,,,,,,,,,,,,,,,,,,,,,,,176.65,176.5,166.07,177,177.04,143.46,138.21,135.76,130.01,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM PSN FRT 42 PRF 750 ML 008700050694,"30,464","29,510","40,126","27,039","31,394","53,683","50,782","38,025","44,026","29,403","28,238","36,628","30,740","25,220","30,131","25,523","30,607","46,030","46,161","33,868","37,368","28,457","25,266","34,661","25,513","26,744","37,162","34,845","35,200","48,940","46,798","30,767","2,588","2,394","3,176","2,390","2,847","4,816","4,460","3,413","4,153","2,371","2,277","3,199","2,731","2,120","2,425","2,159","2,675","4,042","4,049","3,001","3,322","2,520","2,249","3,058","2,294","2,639","3,413","3,052","3,064","4,235","4,005","2,669",141.29,147.96,151.65,135.79,132.38,133.81,136.69,133.77,127.28,148.88,148.84,137.45,135.1,142.79,149.14,141.92,137.37,136.71,136.85,135.5,135.05,135.57,134.85,136.07,133.49,121.66,130.71,137.06,137.92,138.74,140.29,138.36,1.7,1.7,1.7,1.6,1.7,2.2,2.4,2.1,2,1.6,1.5,1.7,1.7,1.5,1.4,1.5,1.7,2,2.3,2,1.8,1.7,1.6,1.7,1.6,1.5,1.7,1.8,1.8,1.9,2,1.6
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM PSN FRT 42 PRF PLST 1750 ML 008200074460,,27,,58,55,,,32,29,,,,29,,,,,,,25,,,,29,,,,25,,,,,,1,,2,2,,,1,1,,,,1,,,,,,,1,,,,1,,,,1,,,,,,139.12,,149.05,141.34,,,164.9,149.43,,,,149.43,,,,,,,128.81,,,,149.43,,,,128.81,,,,,,0,,0,0,,,0,0,,,,0,,,,,,,0,,,,0,,,,0,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM PSN FRT 42 PRF PLST 50 ML 008800403534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.51,180.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM STRW 42 PRF 750 ML 008200000225,"24,438","19,671","28,162","23,644","27,187","39,134","30,035","21,170","32,535","22,032","19,718","25,557","25,325","18,100","22,907","19,406","22,267","30,626","32,625","23,136","26,757","20,341","18,742","23,507","22,267","19,283","30,001","28,207","30,017","35,820","33,163","25,548","1,986","1,496","2,108","2,021","2,520","3,710","2,961","1,932","3,224","2,761","1,599","2,306","2,378","1,463","1,773","1,772","2,274","2,912","3,083","2,240","2,614","1,976","1,848","2,332","2,224","1,899","2,756","2,505","2,497","3,102","2,999","2,229",147.73,157.86,160.35,140.47,129.51,126.65,121.77,131.56,121.13,95.78,148.07,133.02,127.86,148.5,155.12,131.47,117.55,126.28,127.04,123.99,122.86,123.56,121.78,121.04,120.17,121.9,130.67,135.2,144.32,138.64,132.76,137.62,1.1,1,1.1,1.2,1.4,1.5,1.4,1,1.3,1.2,1,1.1,1.2,1,1,1.1,1.3,1.4,1.5,1.3,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.4,1.2
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM STRW 42 PRF PLST 1750 ML 008200000227,26,,,,,25,,,,,,,25,,,,,,26,,,,,26,,,25,,,,,25,1,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,1,,,,,1,133.97,,,,,128.81,,,,,,,128.81,,,,,,133.97,,,,,133.97,,,128.81,,,,,128.81,0,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM STRW 42 PRF PLST 50 ML 008200000224,30,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.79,177.69,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM STRW 42 PRF PLST 50 ML 008800403536,,,,,,,,,,,,,,,,,,,,,,,,8,16,67,55,71,328,644,692,551,,,,,,,,,,,,,,,,,,,,,,,,8,16,70,56,72,409,830,898,729,,,,,,,,,,,,,,,,,,,,,,,,176,176,171.68,176.56,176.87,142.83,138.67,137.74,135.04,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY RUM STRW 42 PRF PLST 750 ML 008800403712,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34,133,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.82,135.8,79.72,180.48,180.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PARROT BAY,PARROT BAY,PRT BAY WHT RUM CCNT 48 PRF 750 ML 008700020205,52,39,84,26,78,39,78,52,91,52,101,52,65,26,64,90,38,52,39,78,138,151,88,,,,,,,,,21,4,3,7,2,6,3,6,4,7,4,8,4,5,2,5,7,3,4,3,6,11,12,7,,,,,,,,,1,156.04,155.88,144.32,155.57,155.88,155.88,155.88,156.04,155.97,156.04,152.13,156.04,155.76,155.57,154.22,154.85,153.28,156.04,155.88,155.88,150.32,150.9,150.4,,,,,,,,,252.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PIRASSUNUNGA 51,PIRASSUNUNGA 51,PRSN 51 CCHC RUM 40 PRF 1000 ML 789600210813,"4,327","4,808","4,445","4,522","5,017","8,298","7,726","4,789","5,243","4,664","4,765","6,082","5,112","4,252","5,139","5,288","3,747","6,425","5,928","5,954","5,113","2,922","3,074","3,864","4,254","2,256","3,775","4,664","7,124","8,153","5,807","4,823",219,241,227,239,261,429,401,234,268,241,251,303,260,225,271,251,196,367,352,305,270,150,159,199,228,115,195,239,366,433,314,257,177.69,179.22,176.44,170.5,172.85,173.9,173.5,184.09,176.42,174.29,170.71,180.49,177.33,170.41,170.42,189.64,171.79,157.5,151.4,175.55,170.69,174.95,174.37,174.56,168.09,175.9,174.52,175.77,175.08,169.51,166.58,169.13,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PORT ROYAL,PORT ROYAL,PRT RYL LGHT RUM 80 PRF 1750 ML 008523261910,"1,252","1,327",907,659,451,924,632,671,618,"1,141","1,329",463,872,321,380,"1,018","1,988","1,639","1,777","1,809",929,950,772,"1,093",957,228,304,286,"1,052","2,499","1,488",520,98,100,66,48,31,67,44,49,45,88,101,35,65,22,25,74,151,128,133,137,69,71,60,84,72,15,18,18,77,187,115,41,65.87,68.22,70.46,71.13,75.31,71.26,73.58,69.89,70.88,66.87,67.96,68.39,68.5,74.75,78.14,70.27,67.7,65.65,68.91,67.75,69.13,68.53,66.58,66.94,68.69,78.14,86.83,81.69,70.37,68.58,66.29,64.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,PORT ROYAL,PORT ROYAL,PRT RYL LGHT RUM 80 PRF PLST 750 ML 008523263910,640,492,707,459,414,457,336,586,588,460,420,963,691,209,525,694,542,589,305,570,975,463,666,"1,414",446,194,941,688,992,308,325,325,99,77,114,74,64,74,53,93,94,73,66,154,110,34,84,110,86,94,50,90,153,74,104,222,71,33,148,107,158,49,51,52,77.59,76.55,74.35,74.87,77.19,74.53,75.39,76.06,75.42,75.89,75.81,75.12,75.03,72.9,74.72,75.87,75.37,75.12,73.53,76.4,76.36,75.47,76.89,76.43,75.87,70.06,76.24,76.98,75.47,75.15,75.83,74.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,RON CORINA,RON CORINA,RON CRN RUM SLVR 80 PRF 1000 ML 008900061256,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,RON PONTALBA,RON PONTALBA,RON PNT RUM 80 PRF PLST 1750 ML 008800409082,64,48,96,32,48,16,,16,16,48,81,146,,,,,,,,74,98,80,,74,,167,,,,148,,25,4,3,6,2,3,1,,1,1,3,7,11,,,,,,,,5,8,6,,6,,14,,,,12,,2,82.21,82.28,82.28,82.21,82.28,82.42,,82.42,82.42,75.14,64.23,67.53,,,,,,,,71.02,62.15,64.27,,64.23,,62.96,,,,64.24,,69.84,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,0,0,0,,0,,0,,,,0,,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,SEAFARER,SEAFARER,SFRR LGHT RUM 80 PRF 1750 ML 008523261900,436,"1,712","2,247",629,228,"1,110",970,632,499,"1,157",76,786,"1,350",793,"3,186","2,852","3,176","3,869",977,570,776,469,460,544,405,436,722,"1,344","1,114","1,006",702,368,26,85,113,36,17,57,47,32,31,59,6,44,67,41,153,137,152,187,49,30,37,23,22,29,22,26,39,66,53,48,33,18,86.13,103.68,102.55,90.54,69.12,100.53,106.22,101.93,82.09,101.14,65.01,91.38,103.28,99.85,106.88,107.13,107.72,106.42,101.83,97.94,106.82,106.27,106.09,97.72,94.03,86.25,94.63,104.17,107.97,107.09,107.97,105.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,SKOL,SKOL,SKL LGHT RUM 80 PRF 1000 ML 008567681310,,,,,,,,,,,,,,,,,,,,7,,,,,,14,28,42,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,62.97,,,,,,62.97,62.97,62.88,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,,,,
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SAZERAC COMPANY INC,SKOL,SKOL,SKL WHT RUM SLVR 80 PRF 1750 ML 008567681317,838,630,805,840,582,883,757,"1,173",970,960,"1,302","1,241",593,676,"13,596","1,595",714,"1,995","1,215",872,243,"1,015","1,734","2,691","1,683","2,358","3,084","1,938","1,920","2,336","1,282","1,380",67,50,64,67,44,70,61,96,79,88,107,101,48,55,"1,773",130,58,162,98,71,18,82,142,220,137,194,252,158,158,191,104,112,64.53,65.16,64.79,64.16,67.71,64.65,63.62,62.92,62.8,56,62.78,63.01,63.54,63.37,39.44,62.91,63.18,63.23,63.44,63.62,69.4,63.77,63.01,62.88,63.41,62.46,62.93,63.1,62.65,62.98,63.3,63.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SDCA DISTILLING,MALAHAT SPIRITS CO,MALAHAT SPIRITS CO,MLHT SPR CO RUM BLCK TEA 70 PRF 750 ML 085415000504,271,222,216,130,150,384,377,315,444,409,318,658,267,293,178,276,201,426,117,235,356,230,390,464,351,50,461,207,169,349,261,120,9,7,7,4,5,14,16,11,15,14,11,23,9,10,6,11,7,15,4,8,12,8,13,17,13,2,17,8,6,12,9,4,360.88,381.24,370.19,390.24,360.14,329.21,282.48,343.53,355.08,351.04,347.02,343.19,355.75,351.38,355.68,301.17,345.59,340.65,351.23,352.73,355.88,345.23,359.82,327.23,323.71,299.7,324.92,311.32,337.8,348.84,347.88,360.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SDCA DISTILLING,MALAHAT SPIRITS CO,MALAHAT SPIRITS CO,MLHT SPR CO RUM GNGR LMTD 70 PRF 750 ML 085415000503,"1,354","1,274","2,456","3,326",330,"1,811","3,652",431,"1,089","1,838",355,582,344,"2,138","1,254","2,875",349,"1,230",402,181,"1,210",217,236,505,326,"1,716",724,352,"1,840","2,368","1,715",234,41,37,72,98,10,57,107,14,37,54,13,20,12,68,42,89,13,37,14,7,36,8,8,18,12,55,25,12,50,68,51,8,392.88,409.19,407.37,407.77,396.7,382.05,409.87,369.91,357.48,406.76,327.49,349.52,343.88,377.46,357.76,387.49,322.13,404.49,344.48,310.33,409.21,325.41,354.82,336.51,324.62,377.18,354.96,351.84,440.94,417.28,403.02,351.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SDCA DISTILLING,MALAHAT SPIRITS CO,MALAHAT SPIRITS CO,MLHT SPR CO RUM LMTD 80 PRF 750 ML 085415000500,340,"1,368","1,306",533,558,692,988,557,"2,811",588,222,"1,449",262,209,852,970,"1,034",397,417,297,440,234,886,253,248,247,305,461,754,"1,499",582,821,11,40,40,21,17,23,34,19,82,21,8,49,9,7,22,33,30,14,15,10,15,10,24,9,9,9,11,16,26,45,21,28,370.91,406.84,388.34,304.71,394.12,361.17,348.72,351.74,411.23,335.95,333.06,352.63,349.08,358.37,457.97,357.83,420.92,340.36,333.88,356.42,352.29,280.79,452.38,337.17,329.02,329.12,332.41,345.63,348.17,399.56,332.64,351.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SEVEN BROTHERS DISTILLING COMPANY,SEVEN BROTHERS,SEVEN BROTHERS,SVN BRT RUM SLVR 80 PRF 750 ML 001396454349,93,,23,70,47,23,23,23,23,,,70,,,,,,,,47,23,,,23,,,,,,47,23,23,4,,1,3,2,1,1,1,1,,,3,,,,,,,,2,1,,,1,,,,,,2,1,1,280.12,,280.96,279.84,279.28,280.96,280.96,280.96,280.96,,,279.47,,,,,,,,279.28,280.96,,,280.96,,,,,,279.28,280.96,280.96,0,,0,0,0,0,0,0,0,,,0,,,,,,,,0,0,,,0,,,,,,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SIN SHIP SPIRITS COMPANY,SIN SHIP SPIRITS COMPANY,SIN SHIP SPIRITS COMPANY,SIN SHP SPR CMP LGHT RUM 750 ML 086012700130,,,,,,,,,,,,"20,843",,"26,556","20,412","11,993","12,292","11,661","16,809","13,249","12,719","10,561","8,287","13,761","6,559","13,099","4,711","4,950","6,716","4,332","3,979","4,366",,,,,,,,,,,,831,,"1,058",778,444,463,427,623,480,459,391,306,503,236,484,171,179,243,156,147,164,,,,,,,,,,,,300.93,,301.46,315.09,324.21,319.07,328.22,324.17,331.35,332.67,324.27,325.12,328.42,333.63,324.9,331.7,331.6,331.12,332.78,324.3,318.95,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,SIN SHIP SPIRITS COMPANY,SIN SHIP SPIRITS COMPANY,SIN SHIP SPIRITS COMPANY,SIN SHP SPR CMP RUM SMKD SML BTCH 750 ML 086012700131,,,,,,,,,,,,,,,,,"15,151","20,070","35,639","23,797","24,738","30,650","36,909","59,424","16,986","41,819","15,543","8,892","8,512","7,686","5,075","2,723",,,,,,,,,,,,,,,,,370,470,896,563,601,749,897,"1,456",418,"1,033",389,218,208,188,122,66,,,,,,,,,,,,,,,,,491.59,513.19,477.49,507.43,494.14,491.58,494.24,490.13,488.41,486.23,480.28,490.27,490.34,489.88,498.36,494.43,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,"SKAALVENN DISTILLERY, LLC",SKAALVENN DISTILLERY,SKAALVENN DISTILLERY,SKLV DST RUM HBNR 80 PRF 750 ML 085131200602,124,258,76,48,226,202,204,198,204,101,125,301,226,203,172,103,303,217,72,269,136,71,194,209,117,117,96,175,350,248,148,73,5,11,3,2,9,8,8,8,8,4,5,12,9,8,7,4,13,9,3,11,6,3,8,9,5,5,4,8,15,11,6,3,296.76,281.27,303.88,287.31,301.21,302.82,306.19,296.65,306.19,303.18,299.04,300.52,300.88,304.32,294.91,309.19,279.66,288.95,286.88,293.55,271.48,283.88,291.17,278.55,280.46,280.46,288.17,262.64,279.6,270.48,295.68,291.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total US xAOC,ALCOHOL,RUM,RUM LIGHT,"SKAALVENN DISTILLERY, LLC",SKAALVENN DISTILLERY,SKAALVENN DISTILLERY,SKLV DST RUM SML BTCH HNDC 80 PRF 750 ML 085131200601,536,468,728,800,844,"1,754","1,215","1,007","1,071",562,625,"1,339",546,503,829,437,956,"1,606","1,259","1,075",739,576,492,"1,563",713,744,970,"1,350","1,706","2,757","2,530","1,710",27,24,37,40,43,88,60,50,53,28,31,66,27,25,39,20,48,78,61,51,36,28,24,79,36,40,50,69,82,133,123,83,238.21,234.21,236.22,239.97,235.57,239.27,243.14,241.81,242.67,240.88,241.87,243.59,242.66,241.31,255.19,262.13,239.12,247.12,247.71,253.13,246.54,247.05,245.95,237.56,237.89,223.34,232.83,234.85,249.8,248.84,246.69,246.54,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1
